"Herbal Essences Set Me Up Hairspray, Max Hold, 8 fl oz",,4.4,1406 ratings,"Finish your style with a bang with Herbal Essences Set Me Up Beautiful Bold Hairspray. Scented with lily of the valley essences, this level 4 maximum hold hairspray gives your look the power to go the distance. Our pH balanced, color-safe formula also contains 0% parabens or colorants. Simply spray evenly on styled hair for nonstop hold. Herbal Essences Beautiful Bold Hairspray, Set Me Up, 8 Fl Oz: Herbal Essences Set Me Up Beautiful Bold Hairspray has 0% parabens or colorants Delightful notes of lily of the valley essences Level 4 maximum hold for 24-hour style and humidity protection Gentle enough for daily use Color-safe and pH balanced"
"(Pack of 3) Coast 8 Bar 3.2oz, Classic Scent",,4.5,69 ratings,"Coast 8 Bar 3.2oz, Classic Scent Coast Bar Soap 8pk-3.2oz Wake up with Coast Classic Scent refreshing deodorant soap The invigorating scent opens your eyes while the thick, rich lather leaves you feeling fresh and clean Total Net Weight 25.6oz. â 8 bars, 3.2-ounces each"
"Oral-B Healthy Clean and Gentle Toothbrush, Medium, 6 ct",,4.5,172 ratings,"Oral-B Healthy Clean promotes healthy teeth and gums by providing the basic plaque removal you expect from a toothbrush. Our Gentle End Rounded Bristles are designed to clean teeth without hurting gums. The slim handle fits most toothbrush holders.Oral-B Healthy Clean Toothbrush, Medium, 6 Count"
"Right Guard Xtreme Defense Antiperspirant Deodorant Invisible Solid Stick, Fresh Blast, 2.6 Ounce Twin Pack (Pack of 2)",,4.5,70 ratings,"Right Guard is taking freshness to the Xtreme. Advanced odor protection technology makes it a true shutdown defender. With up to 72-hours of protection from sweat, odor and stains don't stand a chance. Right Guard Xtreme Defense Antiperspirant Deodorant Gel is a high performance formula that also reduces sweat, targets bacteria that cause odor, and offers up to 48HR wetness protection. Yeah, we knew that'd make you happy. Right Guard Xtreme Defense Antiperspirant Deodorant Invisible Solid Stick, Fresh Blast, 2.6 Ounce Twin Pack (Pack of 2): 2 PACK: Right Guard Xtreme Defense Antiperspirant Deodorant Gel, Fresh Blast with 2 gels in one pack at 4 ounces each, for a total of 8 ounces. ODOR PROTECTION: Antiperspirant Deodorant that has up to 72-hour odor protection. Targets bacteria that causes odor. Neutralizes odor with protectate technology. Time-released for lasting odor protection HIGH PERFORMANCE FORMULA: Antiperspirant Deodorant Gel that goes on clear and absorbs quickly for powerful and fresh protection all day long WON'T STAIN OR DISCOLOR YOUR CLOTHES: Reduces sweat and defends against yellow stains on clothing. Up to 48 HR wetness protection SCENTED: Range of crisp, fresh scents that keep you feeling refreshed"
"Crest + Scope Complete Whitening Toothpaste, Minty Fresh, .85 oz",,4.2,271 ratings,"Get the freshness of Scope in a toothpaste. Crest + Scope Complete Whitening Toothpaste has the benefits of Crest toothpaste with the addition of Scope freshness. Kill millions of bad breath germs* and leave your breath feeling minty and refreshed. Regular brushing with fluoride toothpaste helps prevent tooth decay by slowing the breakdown of enamel and increases the rate of the remineralization process. This toothpaste fights cavities and tartar build-up. This teeth whitening toothpaste gently removes surface stains to help whiten your teeth. *in laboratory tests Crest + Scope Complete Whitening Toothpaste, Minty Fresh, .85 oz: Kills millions of bad breath germs in laboratory tests Fights cavities and tartar Gently removes surface stains for whiter teeth Strengthens enamel Leaves breath feeling minty fresh"
"Olay Regenerist Micro-Sculpting Cream Moisturizer, Fragrance-Free, 1.7 oz",,4.7,3028 ratings,"“The Red Jar” - known to many as their go-to, nonnegotiable face moisturizer with over 1 billion jars sold, Olay Micro-Sculpting Fragrance-Free Face Cream is designed to start visibly reducing wrinkles & fine lines starting day 1. Infused with Vitamin B3, Amino-Peptides, Hyaluronic Acid and Antioxidants for ultimate penetration, this moisture-binding moisturizing formula instantly hydrates to visibly firm skin for a lifted look. Vitamin B3 not only helps with is known to help with surface skin cell turnover and regeneration, and but also leads the exfoliation that helps remove dead, dull skin for a fresher, younger look. Used as the last step in your routine, this hydrating formula softens the look of fine lines and wrinkles and hydrates to firm the look of skin firms the look of skin with plumping hydration. Olay Regenerist's formula is designed to deliver anti-aging ingredients deep into the skin's surface to reveal the skin you love to flaunt for years to come. Use Olay daily and see skin transformation in 28 days. Olay Regenerist Micro-Sculpting Cream Face Moisturizer, Fragrance-Free, 1.7 Oz: SUPER CHARGED FACE CREAM: Daily fragrance-free face moisturizer deeply hydrates to visibly firm skin for a lifted look FRAGRANCE-FREE MAXIMIZED MOISTURE: Hydrating formula that will seamlessly blend to strengthen skin's moisture barrier for bouncy, firm & younger-looking skin POWERFUL INGREDIENTS: Formulated with Vitamin B3 + Hyaluronic Acid, to helps skin turnover, remove dead skin cells & correct the look of wrinkles LAST BUT NOT LEAST: Use as the final step of your skin care routine, a.m. & p.m. VISIBLE RESULTS DAY 1: Instantly improve hydration and with continued use, build skin to its strongest state to best combat everyday stressors OUTPERFORMS THE COMPETITION: Hydrates skin better than creams costing over $100, $200 and even $40"
Dove Men+Care Body Soap and Face Bar Deep Clean 3.75 oz 6 Bars,,4.6,381 ratings,"Looking for a bar soap for men that cleanses while also helping protect from dry skin? Dove Men+Care Deep Clean Body and Face Bar contains purifying grains and delivers a deep, refreshing clean that leaves skin feeling hydrated and strong. Dove Men+Care Body and Face Bar effectively washes away bacteria, nourishes your skin. Body and face soap bar goes beyond just delivering a deep clean: it helps to protect skin from feeling tight and dry with its unique formula made for men’s skin. With ¼ moisturizing cream, the Dove Men+Care Deep Clean Body and Face Bar nourishes for skin that feels healthy and strong. This #1 Dermatologist Recommended body soap and face soap bar helps to maintain skin's hydration levels and protect skin against dryness. Regular men’s bar soap can often leave skin feeling tight and dry, but Dove Men+Care Deep Clean Body and Face Bar helps maintain skin's moisture to provide skin comfort and refreshment. Plus, its formula is non-comedogenic and mild and gentle enough to use on your face. To use Dove Men+Care Deep Clean Body and Face Bar, wet the body bar in the shower and massage into your face and body to create a light foam before rinsing thoroughly. The lather rinses cleanly away without leaving behind a greasy feel. Dove Men+Care Deep Clean Body and Face Bar has a classic scent, and is clinically proven to fight skin dryness. This body bar not only cleanses, but also leaves your skin feeling healthy and strong. Dove Men+Care Body Soap and Face Bar Deep Clean, 3.75 oz, 6 Bars: Dove Men+Care Body and Face Bar thoroughly cleanses and hydrates skin for healthier, stronger skin versus regular soap. Deep Clean bar that effectively washes away bacteria, nourishes your skin. Shower soap that cleans skin without leaving your skin feeling dry or tight Body soap with a patented design with unique technology developed for men's skin Purifying micro grains, 1/4 moisturizing cream in this men's soap Dove Men+Care Body Bar fights skin dryness and feels better than regular soap"
"Anti-Itch Vaginal Cream, Maximum Strength",,4.4,185 ratings,"Intense vaginal itching and burning happen to many women at one time or another. In fact, there are over 60 things that could be causing that itch. Some of the most common culprits include antibiotics, discharge, imbalance in pH and irritating vaginal conditions. Some women even cite stress as a cause of itch. Vagisil Maximum Strength Creme relieves even the most painful, burning itch fast. It forms a protective barrier over delicate intimate skin to help reduce the chance of further irritation to provide long-lasting comfort. No wonder more women trust it. For added confidence, it also contains patented Odor Block Protection to help stop odor before it starts. This vaginal crème relieves even the most painful, burning itch fast in vaginal area Specially designed for the vaginal area to relieve everyday itch and itch associated with yeast infections Contains patented odor block technology Helps soothe irritated skin"
"Dr Teal's Pure Epsom Salt Soaking Solution, Fragrance Free, 4 lb",,4.8,103 ratings,"Dr Teal?s Fragrance Free Soaking Solution consists of unscented Pure Epsom Salt (Magnesium Sulfate USP), which has long been known to help revitalize tired, achy muscles and help refresh skin?s appearance. Pair with Dr Teal?s Foaming Bath for an aromatic bubble bath, or Dr Teal?s Ultra Moisturizing Bath Bombs for a skin-nourishing soak. Pure Epsom Salt (Magnesium Sulfate USP) Revitalizes tired, achy muscles Refreshes skin?s appearance."
"OGX Renewing Moroccan Argan Oil Extra Strength Penetrating Oil for Dry/Coarse Hair, 3.3 Ounce",,4.7,380 ratings,"Make hair look even more beautiful when using OGX Renewing Moroccan Argan Oil. The extra powerful blend will help to deeply heal, smooth and restore luster to damaged, dry and coarse strands. This exotic formula of OGX Moroccan extra-strength penetrating oil is specially formulated to renew and creates softness and strength while protecting locks from harmful styling heat and UV damage. This gives the user smooth, sexy tresses that are easier to manage so they can get the desired look. The Argan dry oil for coarse hair comes in 3.3 oz bottle for multiple applications. It's simple to apply to damp hair, just add a small amount to hands and distribute evenly to the ends for refreshed and luscious hair. Heal and restore the vitality of every strand with this OGX Renewing Moroccan Argan Oil. OGX Renewing Moroccan Argan Oil Extra Penetrating Oil, Dry and Coarse Hair, 3.3 oz: OGX hair oil is specially formulated for dry and coarse hair Moisturizes, penetrates, softens and strengthens hair OGX Moroccan extra-strength penetrating oil protects from heat styling and UV damage Moisturizing argan oil can be easily applied to damp hair 3.3 oz bottle Provides deep healing to restore the vitality of hair Adds a nice luster and shine to hair Simply add a small amount to your hands and distribute evenly to the ends"
"Colgate 2-in-1 Kids Toothpaste & Anticavity Mouthwash, Watermelon Burst, 4.6 ounces",,4.5,62 ratings,"Colgate 2-in-1 Kids Toothpaste & Anticavity Mouthwash combines toothpaste and mouthwash into one gel formula. This 2-in-1 toothpaste and mouthwash formula provides clinically proven cavity and enamel protection like a toothpaste, but also freshens with a Watermelon Burst flavor just like a mouthwash. This bright and colorful package combined with a fun watermelon flavor will encourage your kids to brush for a lifetime of bright smiles. Colgate 2-in-1 Kids Toothpaste & Anticavity Mouthwash, Watermelon Burst, 4.6 ounces Fluoride Toothpaste for Kids Clinically Proven Cavity and Enamel Protection Easy to Dispense Gel Toothpaste Fun Watermelon Flavor to Encourage Regular Brushing Bright and Colorful Package that Your Kids Will Like Sugar Free, Gluten Free"
"Playtex Sport Plastic Tampons, Super Plus, Unscented, 36 Ct",,4.9,47 ratings,"Only Playtex® has a 360 design and FlexFit technology that moves the way you move. These are great tampons for swimming, biking, running, or whatever your activity of choice is. Playtex Sport Tampons Unscented feature 360 Sport Level Protection tampon designed to fit your body and its every move for a protective leakage barrier. With unique FlexFit interlocking Fibers, Playtex Sport tampons work quickly to Trap Leaks. The contoured applicator allows for comfortable, precise placement. Playtex Sport Tampons - Play On! Playtex Sport Plastic Tampons, Super Plus, Unscented, 36 Ct: 360 Sport Level Protection tampon design to fit your body and its every move for a protective leakage barrier FlexFit interlocking fibers work quickly to trap leaks Contoured applicator for comfortable, precise placement"
"Herbal Essences Color Me Happy Shampoo and Conditioner Set, 11.7 oz",,4.4,701 ratings,"Color your world happy, times two! Herbal Essences Color Me Happy shampoo and conditioner are both formulated for color-treated hair. The Shampoo and Conditioner duo together help protect hair from damage to replenish softness to keep your color looking fresh. The shampoo also doubles as a body wash! The luxurious Moroccan rose scent is simply to dye for! Plus they are paraben free, mineral oil free, dermatologist tested and certified cruelty free by PETA. The shampoo is also silicone free. And they come to you in 100% recyclable bottles*. *excluding cap Herbal Essences Color Me Happy Shampoo & Conditioner Bundle Pack: You will receive one 11.7 fluid ounce bottle of Shampoo and one 11.7 fluid ounce bottle of Conditioner SHAMPOO AND CONDITIONER FOR COLOR TREATED HAIR: Protect your hair from damage to allow your hair to look radiant and fresh COLOR CARE FOR HAIR: Herbal Essences Color Me Happy Shampoo and Conditioner are color safe and pH balanced DERMATOLOGIST TESTED: The shampoo & body wash was tested by experts to be safe on skin so you can enjoy the same great scent on your hair and body wash! MINDFULLY CREATED: Paraben free, mineral oil free, dermatologist tested and certified cruelty free by PETA. Shampoo is silicone free! REVEL IN LUSH AROMAS: Luxurious notes of Moroccan rose essences"
St. Ives Soothing Hand & Body Lotion Oatmeal & Shea Butter 21 oz,,4.5,410 ratings,"Keep calm and soothe on! Our Soothing Oatmeal and Shea Butter Hand & Body Lotion gently nourishes for smooth, healthy-looking skin. It's great to use on dry hands and your body. Apply this rich, creamy lotion all over your body for naturally healthy-looking skin. Infused with wholesome oats and sweet-smelling shea butter, this non-greasy lotion is made with 100% natural moisturizers (plant-based glycerin and soybean oil), to absorb quickly to comfort skin. Our oats are harvested from oat grains grown in fields across the USA. These wholesome, healthy grains are known to soothe and calm skin. Shea butter comes from nuts of the shea tree, which are native to Africa. Rich shea butter is famous for indulging skin with intense moisturization. Who knew soybeans had natural moisturizing properties? Well, we did actually. that's why we put it in our lotions. Soybean oil is a real smoothie, gliding onto the skin and soaking right in. Our soybeans come from the fields of the USA, and nothing else sneaks in during the extraction process. Our soybean oil is as nature intended 100% natural. This hand and body lotion is paraben free, dermatologist tested, absorbs instantly, and is made with plant-derived ingredients. It is made with 100% natural moisturizers and the bottle contains up to 25% recycled plastic. Be sure to recycle upon disposal. How to use: Squeeze 1-2 pumps of lotion into your palms & spread all over dry hands and body. Rub in small circular motions with gentle pressure to awaken your skin. Use daily to give your skin that TLC it deserves! At St. Ives, we use 100% natural moisturizers, exfoliants, and extracts to bring the joy of nature into our skin products to give you soft, refreshed skin that glows. St. Ives does not test on animals anywhere in the world and is certified Cruelty-Free by PETA. St. Ives Soothing Hand and Body Lotion Oatmeal & Shea Butter 21 oz: Our St. Ives Soothing Oatmeal and Shea Butter Hand & Body Lotion gently nourishes for smooth, healthy-looking skin. Great to use on both dry hands and body. Made with 100% natural moisturizers that soothe dry skin - soybean oil and plant-based glycerin This lotion contains oats harvested from oat grains grown in fields across the USA, as well as shea butter from shea tree nuts, which are native to Africa. We love oatmeal and shea butter! These wholesome, healthy grains are known to soothe and calm dry skin. Rich shea butter is famous for indulging skin with intense moisturization. Tell me more! This lotion is non-greasy and absorbs instantly. It is made with 100% natural moisturizers and contains up to 25% recycled plastic. Be sure to recycle upon disposal. This lotion is paraben-free and dermatologist tested."
"Monistat, 3-Day Yeast Infection Treatment, Prefilled Cream Applicators",,4.5,61 ratings,"? Vaginal yeast infection treatment: 3 ready-to-use pre-filled applicators (200mg Miconazole Nitrate cream) ? Clinically proven vaginal antifungal treatment ? #1 Doctor and Gynecologist Recommended brand ? Regular strength option for women who want consistent treatment and relief at moderate dosage levels ? Use with Monistat Intense Itch Relief Cream to help relieve the associated external itching and irritation caused by yeast infections   Monistat 3-Day Yeast Infection Treatment (200mg of Miconazole Nitrate) is a great option for women who want a less concentrated treatment at moderate dosage levels. This package contains three pre-filled applicators. Monistat is the #1 Doctor and Gynecologist Recommended over-the-counter (OTC) yeast infection brand and starts working right at the site of infection. If you do not feel some relief within 3 days, or complete relief within 7 days, stop using the product and consult your healthcare professional. Monistat treats five out of the five most common types of yeast infections and relieves symptoms four times faster than the leading prescription pill."
"(2 pack) ChapStick Classic Flavored Lip Balm, Cherry, 3 Count",,4.9,46 ratings,"Trust your lips to ChapStick, the lip care experts for more than 125 years Smoothes and softens lips Helps prevent and heal dry, chapped lips ChapStick Classic is also available in Original, Strawberry and Spearmint varieties When it comes to caring for your lips, you canât go wrong with a classic. ChapStick Classic Original is the one you know and love. Itâs the lip protection you grew up with, that trusted tube youâve turned to time after time. Americaâs favorite lip balm, ChapStick Classic Original for lips glides on easily to soften and protect delicate skin. Use as directed to help heal or prevent dry, chapped lips, and apply it daily to help keep lips silky smooth. Through every season, at home or on the go, trust ChapStick Classic Original lip balm for everyday comforting lip care. ChapStick Classic is available in Original, Cherry, Strawberry and Spearmint varieties. ChapStick â Skincare for Lips. Includes 12 three-count packs of ChapStick Classic Cherry flavor lip balm Trust your lips to ChapStick, the lip care experts for more than 125 years Smoothes and softens lips Helps prevent and heal dry, chapped lips ChapStick Classic is also available in Original, Strawberry and Spearmint varieties"
"Biotene Fresh Mint Moisturizing Oral Rinse Mouthwash, Alcohol-Free, for Dry Mouth, 33.8 ounce",,4.3,789 ratings,"Experiencing constant Dry Mouth symptoms Biotène Dry Mouth Oral Rinse is ideal for managing Dry Mouth symptoms, when used as part of your daily oral health care routine. It contains a mouth-moisturizing system that is proven to provide soothing relief for up to 4 hours. Plus, its gentle, alcohol-free formula cleans and refreshes, helping you maintain a healthy mouth. Try Biotène Dry Mouth Oral Rinse today to relieve Dry Mouth symptoms and help freshen breath! Biotène Fresh Mint Moisturizing Oral Rinse Mouthwash, Alcohol-Free, for Dry Mouth, 33.8 oz: Biotène Dry Mouth Oral Rinse is specially formulated to provide immediate Dry Mouth symptom relief for up to four hours as measured in 28 day clinical trial Soothes and moisturizes for up to 4 hours (as measured in a 28 day clinical study) Alcohol free and sugar free formula Can be used with other Biotène Dry Mouth products as a part of your daily dry mouth routine"
"Schick Quattro for Women Sensitive Skin Disposable Razors, 3 Ct",,4.1,214 ratings,"Skin a bit more sensitive? You'll love this razor featuring a conditioning strip with aloe and duo-vitamin complex, it makes for a smooth shaving experience. Schick Quattro For Women Sensitive Skin Disposable Razor features a COMPACT PIVOTING HEAD that closely follows the contours of your body for long-lasting smoothness and a COMFORTABLE RUBBER GRIP designed for a woman. The HYPO-ALLERGENIC ALOE FORMULA for sensitive skin in the CONDITIONING STRIP ensures easy shaving. The Schick Quattro For Women Sensitive Skin Disposable Razor offers a shave so smooth you can skip a day or two! Schick Quattro for Women Sensitive Skin Disposable Razors, 3 Count: COMPACT PIVOTING HEAD that closely follows the contours of your body for long-lasting smoothness CONDITIONING STRIP to ensure easy shaving COMFORTABLE RUBBER GRIP HANDLE designed for a woman"
Dr Teal's Restore & Replenish Pure Epsom Salt & Essential Oils,,4.8,46 ratings,"Dr Teal's Pink Himalayan Foaming Bath is infused with pure pink Himalayan salt and essential oils to transform an ordinary bath into a spa treatment. Gently pour under warm, running water to prepare for a relaxing bubble bath. This soothing pink Himalayan salt bath soak is great for restoring aching muscles, relieving tired feet and calming your mind. Pure epsom salt eases aches and soreness from muscle pains. Mineral rich pink Himalayan salt helps to replenish and recharge. Bergamot & sweet orange essential oils help provide relief from stress."
Harry's Razor Blades for Men: 8 Pack of Men's Razor Blade Refills,,4.5,489 ratings,"Harry's razors for men have all the features you need for a close, comfortable shave. Harry's 5 blade cartridges feature sharp, German-engineered men's razor blades that evenly distribute pressure over your skin, ensuring a quality shave. Each blade refill features a rubber flex hinge with a balance of elasticity and resistance to help your razor glide comfortably over the contours of your face. The special blade at the top of the razor blade cartridge is the precision trimmer, which makes it easy to trim sideburns and hairs in hard-to-reach places, like under your nose. By owning their own German factory, where they've been manufacturing razor blades for men for over 100 years, Harry's can sell sharp, quality blades at fair prices. To make your shave even more comfortable, pair Harry's razor blades with Harry's shave prep or post-shave products, like shaving cream, shaving gel, or post-shave balm. Harry's Razor Blades for Men: 8 Pack of Men's Razor Blade Refills: Pack Contents: Pack includes 8 men's razor blade refill cartridges Quality Blades: Harry's razor blade refills feature 5 sharp, German-engineered razor blades for men Fair Value: You can buy Harry's razor blade refills at fair, honest prices, without any up charging Convenient: Harry's razor blade refills are compatible with all Harry's razor handles. Additional Features: Each Harry's razor blade refill features a flex hinge that contours to your face, a precision trimmer for touching up hard-to-reach areas and styling facial hair, and a lubricating strip for a smooth glide"
"(2 Pack) Suave Rosemary + Mint Conditioner, 28 oz",,4.3,290 ratings,"Suave Professionals Rosemary + Mint Invigorating 2 in 1 Shampoo and Conditioner are infused with real rosemary and mint. Our rich formulas work to replenish hair to leave it feeling well-nourished and beautiful. When used together as a system, this shampoo and conditioner are salon-proven to moisturize as well as Aveda Rosemary Mint. Simply lather and rinse with Suave Professionals Rosemary + Mint Invigorating Shampoo. Follow by fully coating each hair strand with Suave Professionals Rosemary + Mint Conditioner for hair that is touchably soft. For best results, use with Suave Professionals styling and treatments, which feature hairsprays, serums, and hair masks to help you achieve your desired look. Achieve Salon-Quality Results Suave Professionals is salon-proven to work as well as salon brands, helping you achieve a variety of beautiful hairstyles while caring for your hair. This line is developed to help you achieve naturally gorgeous, healthy-looking locks. About Suave For over 75 years Suave has offered professional quality products for the entire family, which are proven to work as well as salon brands. The Suave mission is to make gold standard quality attainable to all, so everyone can look good, smell good, and feel good every day.( Aveda is a registered trademark of Aveda Corporation) Suave Conditioner Suave Professionals Rosemary + Mint Conditioner is infused with rosemary and mint Salon-quality shampoo and conditioner system is proven to invigorate as well as Aveda Rosemary Mint (Aveda is a registered trademark of Aveda Corporation) Invigorating formula detangles hair for beautiful, healthy-looking results Use Rosemary + Mint Shampoo and Conditioner together as a system for hair that is soft and shiny With long-lasting fragrance For dry, damaged hair"
"Equate Clinical Strength Fresh Scent Antiperspirant/Deodorant, 1.6 oz",,2.5,72 ratings,"Anyone who suffers from excessive underarm perspiration will love the wetness protection provided by Equate Clinical Strength Fresh Scent Antiperspirant/Deodorant. Trade in the more expensive brands for this affordable deodorant option, which contains comparable sweat-fighting active ingredients and 20 percent aluminum zirconium trichlorohydrexgly. Its fresh scent, soft-solid formula packs the strength of a prescription while remaining remarkably gentle on the skin. Simply apply two strokes under each arm every evening before bed to enjoy a moisture-free next day. Be sure to abstain from swiping the antiperspirant onto broken skin to avoid rash or irritation, and contact your physician if it does occur. Regular, proper use of this antiperspirant is sure to keep you dry and boost your confidence. Sooth your underarms and get prescription strength protection against wetness with Equate Clinical Strength Fresh Scent Antiperspirant/Deodorant. Who benefits from using Equate® Clinical Strength Antiperspirant/Deodorant. Anyone that currently suffers from excessive underarm perspiration will truly love the wetness protection of our product. Equate Clinical Strength Fresh Scent Antiperspirant/Deodorant, 1.6 oz: Prescription strength antiperspirant 20% aluminum zirconium trichlorohydrex gly Comparable active ingredients to more expensive brands Protects against wetness Soft-solid formula Fresh scent Uses reduces underarm wetness extra effective Drug Facts Active Ingredient - Purpose Aluminium Zirconium Trichlorohydrex gly 20% (anhydrous) - Antiperspirant"
"Mitchum Men Antiperspirant Deodorant Stick, 48 Hr Protection, Dermatologist Tested, Alcohol Free, Unscented, 3.4 oz (pack of 2)",,4.7,168 ratings,"Anti-Perspirant Deodorant, Unscented, Advanced Control, Men, Twin Pack, Wrapper 3.4 OZ Misc: Powerful protection all day long. Superior strength odor protection with OdorGuard. OdorGuard Technology: Helps eliminate odor caused by bacteria on contact. Ultimate Strength: Contains the maximum level of active ingredient. Quick-Drying: No trace of messy white residue. Anti-Perspirant & Deodorant, Men, Gel, Unscented, Twin Pack Misc: Special value gel twin pack. 48 hr protection. Our most advanced formula ever! Maximum wetness protection with the highest level of active ingredient. Keeps you smelling great for 48 hours. Quick-drying: No trace of messy white residue. Alcohol-free: Won't sting or irritate skin."
"Olay Ultra Moisture Body Wash with Shea Butter, 22 fl oz",,4.2,60268 ratings,"BEAUTIFUL, HEALTHY SKIN YOU CAN SEE AND FEEL - Reveal beautiful, healthy-looking skin with Olay Ultra Moisture Body Wash with Shea Butter. Now formulated with Olay?s Vitamin B3 Complex, it hydrates to plump surface skin cells, locking in natural moisture. Our advanced formula, with Shea Butter and Olay moisturizers, indulges skin to leave it spa-soft and touchably smooth. Olay Ultra Moisture Body Wash with Shea Butter, 22 fl oz: INDULGE DAILY: Visibly transform your skin in just 2 weeks with our Ultra Moisture Body Wash with Shea Butter, leaving skin feeling smooth & looking healthy CLINICALLY PROVEN: In a clinical study, experts noticed dry skin improvement in 95% of women OLAY EXPERTISE: Backed by 60 years of skin science “B” IS FOR BEAUTIFUL: Now Olay's proprietary skin care formula, made with Vitamin B3 Complex, helps to transform your skin"
"Lubriderm Daily Moisture Body Lotion, Fragrance-Free, 16 fl. oz",,4.6,473 ratings,"Ideal for normal-to-dry skin types, Lubriderm Daily Moisture Fragrance-Free Body Lotion replenishes and helps moisturize dry skin. From a dermatologist-developed brand, this daily moisturizing lotion is clinically proven to moisturize for 24 hours. It is formulated with vitamin B5 and skin essential moisturizers to help improve your skin's moisture barrier. And it has a non-greasy formula, for a pleasant, soft, and smooth feel to the skin. The fast-absorbing formula of this fragrance-free lotion helps keep tattooed skin looking its best. Plus, Lubriderm is the #1 recommended brand by tattoo artists for tattoo care and aftercare. Replenish & moisturize normal-to-dry skin with Lubriderm Fragrance-Free Daily Moisture Body Lotion Clinically proven to moisturize skin for 24 hours Enriched with Vitamin B5 and skin-essential moisturizers found naturally in skin Improve skin's moisture barrier leaving a pleasant, soft, and smooth feel to the skin Body lotion replenishes and helps moisturize dry skin Ideal lotion for normal-to-dry skin types, it is unscented and has a non-greasy formula Fast-absorbing formula of this fragrance-free lotion helps keep tattooed skin looking it's best A dermatologist-developed brand & the #1 recommended brand by tattoo artists for tattoo aftercare"
"Suave Professionals Almond and Shea Butter Moisturizing Shampoo and Conditioner Paraben-free and Dye-free for Dry Hair 28 oz, 2 Count",,4.4,268 ratings,"Suave Professionals Almond and Shea Butter Moisturizing shampoo and conditioner are infused with 100 percent natural almond and shea butter, which are known for their rich emollients. Our rich hair shampoo and conditioner formulas work to replenish hair to leave it feeling well-nourished and beautiful. When used together as a system, this shampoo and conditioner are salon-proven to moisturize as well as Aveda Dry Remedy Shampoo and Conditioner for dry hair. Simply lather and rinse with Suave Professionals Almond + Shea Butter Shampoo for dry hair. Follow by fully coating each hair strand with Suave Professionals Almond + Shea Butter Conditioner for dry hair. For best results, use with Suave Professionals Almond + Shea Butter Moisture Mask to achieve the ultimate in deep moisture to re-hydrate hair and leave it touchably soft. Suave Professionals hair products are salon-proven to work as well as salon brands, helping you achieve a variety of beautiful hairstyles while caring for your hair. This hair care line is developed to help you achieve naturally gorgeous, healthy-looking locks. For over 75 years Suave has offered professional quality products for the entire family, which are proven to work as well as salon brands. The Suave promise is to make gold standard quality hair care attainable to all, so everyone can look good, smell good, and feel good every day. Suave Professionals Moisturizing Shampoo and Conditioner Almond and Shea Butter 28 oz 2 Count MOISTURIZING HAIR CARE: Suave Professionals Almond + Shea Butter Moisturizing Shampoo and Conditioner cleanses, conditions and moisturizes hair, leaving it well-nourished and beautiful NOURISHING HAIR PRODUCTS: When used together, this moisturizing shampoo and conditioner is proven to moisturize as well as Aveda Dry Remedy *Aveda/Dry Remedy are registered trademarks of Aveda Corp DRY HAIR SHAMPOO AND CONDITIONER SYSTEM: Moisturizing conditioner and shampoo for dry hair are infused with 100 percent natural almond and shea butter MOISTURIZING DRY HAIR TREATMENT: When used together, Suave Professionals Almond + Shea Butter Moisturizing Shampoo and Conditioner deliver stunningly smooth and moisturized hair PARABEN FREE CLARIFYING SHAMPOO and CONDITIONER: These nourishing shampoo and conditioner formulas contain no parabens and no dyes FRAGRANT HAIR TREATMENT FOR DAMAGED HAIR: Moisturizing shea butter shampoo and conditioner for dry, damaged hair delivers an indulgent, long-lasting fragrance after each wash"
